filename,width,height,class,xmin,ymin,xmax,ymax
IMG_2450_JPG.rf.c54635cd8a6b26d43548c38d811d8bb5.jpg,640,640,Saline-level,383,337,436,364
IMG_3969_JPEG.rf.21496192610462d1238a6c069e4cff72.jpg,640,640,Leakage,307,446,483,579
IMG_3969_JPEG.rf.21496192610462d1238a6c069e4cff72.jpg,640,640,Foreign_particle,403,457,416,463
IMG_2474_JPG.rf.d7b760371d95d92fc8ba2689f4664829.jpg,640,640,Saline-level,231,393,321,455
IMG_2474_JPG.rf.d7b760371d95d92fc8ba2689f4664829.jpg,640,640,Foreign_particle,230,418,241,436
IMG_2474_JPG.rf.d7b760371d95d92fc8ba2689f4664829.jpg,640,640,Foreign_particle,248,404,255,411
IMG_1825_JPG.rf.d949a30b8acb224eba634381a66e031a.jpg,640,640,Seal-width,295,354,365,416
IMG_1825_JPG.rf.d949a30b8acb224eba634381a66e031a.jpg,640,640,Seal-width,358,297,393,353
IMG_1825_JPG.rf.d949a30b8acb224eba634381a66e031a.jpg,640,640,Seal-width,482,346,551,408
IMG_2566_JPG.rf.846af9a0abfe16af87efc3e7c02c0d59.jpg,640,640,Seal-width,159,353,226,394
IMG_2566_JPG.rf.846af9a0abfe16af87efc3e7c02c0d59.jpg,640,640,Seal-width,139,394,169,498
IMG_2567_JPG.rf.338ef969b3596a0b15be87682a36ac09.jpg,640,640,Seal-width,144,250,224,293
IMG_2567_JPG.rf.338ef969b3596a0b15be87682a36ac09.jpg,640,640,Seal-width,125,140,157,250
IMG_4006_JPEG.rf.f22c965e2c63be2f3a490754b3de9c39.jpg,640,640,Wrinkle,444,302,484,327
IMG_4006_JPEG.rf.f22c965e2c63be2f3a490754b3de9c39.jpg,640,640,Wrinkle,354,356,396,386
IMG_2707_JPG.rf.e50bdafca637e0ec09eea4ab3ed33574.jpg,640,640,Wrinkle,264,407,280,429
IMG_2707_JPG.rf.e50bdafca637e0ec09eea4ab3ed33574.jpg,640,640,Wrinkle,307,473,321,499
IMG_2707_JPG.rf.e50bdafca637e0ec09eea4ab3ed33574.jpg,640,640,Foreign_particle,145,391,155,402
IMG_3973_JPEG.rf.51ecadb0d4095ef74b35d1fb1b0d1d3b.jpg,640,640,Saline-level,209,428,375,555
IMG_2565_JPG.rf.5d9b4e1312af8ea4b9078591d4acf410.jpg,640,640,Seal-width,422,351,479,385
IMG_2565_JPG.rf.5d9b4e1312af8ea4b9078591d4acf410.jpg,640,640,Seal-width,471,385,496,432
IMG_1708_JPG.rf.184aff50274597015140c547573d0a22.jpg,640,640,Foreign_particle,309,358,312,365
IMG_1708_JPG.rf.184aff50274597015140c547573d0a22.jpg,640,640,Leakage,458,294,539,414
IMG_1895_JPG.rf.19b7399d005cf8636bed1dcb05936499.jpg,640,640,Foreign_particle,412,197,416,203
IMG_3968_JPEG.rf.464fe7800df55afcfa1409e8f601851d.jpg,640,640,Saline-level,323,425,508,565
IMG_2908_JPG.rf.7a77238bcaad60819028184041874f86.jpg,640,640,Seal-width,455,282,536,363
IMG_2908_JPG.rf.7a77238bcaad60819028184041874f86.jpg,640,640,Seal-width,452,196,471,282
IMG_2796_JPG.rf.838757676ad80f63ebf522271669f4e8.jpg,640,640,Leakage,353,113,457,184
IMG_2444_JPG.rf.f955663464cbf38f5becefa190775569.jpg,640,640,Saline-level,263,295,304,319
IMG_2444_JPG.rf.f955663464cbf38f5becefa190775569.jpg,640,640,Foreign_particle,233,180,238,186
IMG_2444_JPG.rf.f955663464cbf38f5becefa190775569.jpg,640,640,Foreign_particle,259,211,272,227
IMG_1984_JPG.rf.64fe2c4fd5f3a36f916ca656cea269ca.jpg,640,640,Wrinkle,244,414,268,439
IMG_1984_JPG.rf.64fe2c4fd5f3a36f916ca656cea269ca.jpg,640,640,Wrinkle,304,507,320,544
IMG_1980_JPG.rf.b36bf3b474f9fdffbcd34bf9aaf6c1ce.jpg,640,640,Wrinkle,228,408,251,430
IMG_1980_JPG.rf.b36bf3b474f9fdffbcd34bf9aaf6c1ce.jpg,640,640,Wrinkle,284,499,297,531
IMG_3971_JPEG.rf.02bbfa1901e0571e699659cfb926ce9c.jpg,640,640,Saline-level,326,77,488,203
IMG_1985_JPG.rf.16e76cf3c6ffb14dffdbdc7e6495129d.jpg,640,640,Wrinkle,255,187,279,211
IMG_1985_JPG.rf.16e76cf3c6ffb14dffdbdc7e6495129d.jpg,640,640,Wrinkle,313,86,329,120
IMG_2798_JPG.rf.7c6a4a8bfd70390f9223a893a66d806c.jpg,640,640,Leakage,190,448,296,524
IMG_2801_JPG.rf.5745a0146e41d0e32b768691b2bbc0f0.jpg,640,640,Leakage,335,446,443,520
IMG_2570_JPG.rf.349116a16763438985074ff4d4d92ddb.jpg,640,640,Seal-width,287,293,348,336
IMG_2570_JPG.rf.349116a16763438985074ff4d4d92ddb.jpg,640,640,Seal-width,262,336,295,439
IMG_2570_JPG.rf.349116a16763438985074ff4d4d92ddb.jpg,640,640,Foreign_particle,135,436,147,445
IMG_2446_JPG.rf.556d462a3a0ec3ecdd294eae2143d39b.jpg,640,640,Saline-level,341,313,383,336
IMG_1707_JPG.rf.13730ae401a9c48b447ecab8c48ec24e.jpg,640,640,Leakage,82,306,176,446
IMG_1707_JPG.rf.13730ae401a9c48b447ecab8c48ec24e.jpg,640,640,Foreign_particle,348,383,351,389
IMG_1708_JPG.rf.f58507f0b0891a6e0b35d0011374e872.jpg,640,640,Foreign_particle,328,275,331,282
IMG_1708_JPG.rf.f58507f0b0891a6e0b35d0011374e872.jpg,640,640,Leakage,101,226,182,346
IMG_2793_JPG.rf.8e7423f52ae52478318bdeb109e90929.jpg,640,640,Leakage,190,117,313,201
IMG_2793_JPG.rf.8e7423f52ae52478318bdeb109e90929.jpg,640,640,Foreign_particle,263,315,266,317
IMG_2796_JPG.rf.b3ed41529e3b8125705e4e167a254f5b.jpg,640,640,Leakage,353,456,457,527
IMG_2908_JPG.rf.65a9867d74a5306471bad74ddc30ad91.jpg,640,640,Seal-width,104,277,185,358
IMG_2908_JPG.rf.65a9867d74a5306471bad74ddc30ad91.jpg,640,640,Seal-width,169,359,188,445
IMG_1795_JPG.rf.e441f06d5ed3738827d85cdd103024d2.jpg,640,640,Seal-width,298,411,332,463
IMG_1795_JPG.rf.e441f06d5ed3738827d85cdd103024d2.jpg,640,640,Seal-width,258,457,298,484
IMG_1795_JPG.rf.e441f06d5ed3738827d85cdd103024d2.jpg,640,640,Foreign_particle,260,144,266,150
IMG_1794_JPG.rf.711d6fc113eb0bb9d9fcdac36ba6838b.jpg,640,640,Seal-width,312,434,343,466
IMG_1794_JPG.rf.711d6fc113eb0bb9d9fcdac36ba6838b.jpg,640,640,Seal-width,343,457,400,486
IMG_1794_JPG.rf.711d6fc113eb0bb9d9fcdac36ba6838b.jpg,640,640,Foreign_particle,370,140,379,147
IMG_2566_JPG.rf.322defb2a120a88a385477cb630610aa.jpg,640,640,Seal-width,414,353,481,394
IMG_2566_JPG.rf.322defb2a120a88a385477cb630610aa.jpg,640,640,Seal-width,472,394,502,498
IMG_2571_JPG.rf.6aa69e9b7ebbfdc21b53e3e04cfeee49.jpg,640,640,Seal-width,261,326,342,368
IMG_2571_JPG.rf.6aa69e9b7ebbfdc21b53e3e04cfeee49.jpg,640,640,Seal-width,335,369,367,425
IMG_2571_JPG.rf.6aa69e9b7ebbfdc21b53e3e04cfeee49.jpg,640,640,Foreign_particle,483,480,490,486
IMG_2680_JPG.rf.4f56c5a70694dc868cf8ee8bd9ab35b2.jpg,640,640,Foreign_particle,460,363,467,373
IMG_2680_JPG.rf.4f56c5a70694dc868cf8ee8bd9ab35b2.jpg,640,640,Wrinkle,409,301,427,322
IMG_2680_JPG.rf.4f56c5a70694dc868cf8ee8bd9ab35b2.jpg,640,640,Wrinkle,431,425,456,459
IMG_1630_JPG.rf.26906fa933f70bbe8dce081d349c25ea.jpg,640,640,Saline-level,464,93,607,305
IMG_2795_JPG.rf.76ed432de18d391a8b152cf828d05ba2.jpg,640,640,Leakage,349,125,448,189
IMG_2446_JPG.rf.1f0f7f29c91e6dc7cf980b600a621df9.jpg,640,640,Saline-level,341,305,383,328
IMG_2680_JPG.rf.953c98cd3903a389008317718a5df85b.jpg,640,640,Foreign_particle,173,268,180,278
IMG_2680_JPG.rf.953c98cd3903a389008317718a5df85b.jpg,640,640,Wrinkle,213,318,231,339
IMG_2680_JPG.rf.953c98cd3903a389008317718a5df85b.jpg,640,640,Wrinkle,184,181,209,215
IMG_3974_JPEG.rf.171fd6af1da9cfc04f5d189dc49bed09.jpg,640,640,Saline-level,273,427,454,565
IMG_2906_JPG.rf.6cef98fc92a7bf089bf6e2319374a34f.jpg,640,640,Seal-width,157,327,218,396
IMG_2906_JPG.rf.6cef98fc92a7bf089bf6e2319374a34f.jpg,640,640,Seal-width,204,251,221,328
IMG_2683_JPG.rf.d2ee593e4d4f92634ebce324e34e31a6.jpg,640,640,Foreign_particle,180,280,185,287
IMG_1986_JPG.rf.8e2d321e864cf8ad04cea428a3ed7e90.jpg,640,640,Wrinkle,258,429,279,453
IMG_1986_JPG.rf.8e2d321e864cf8ad04cea428a3ed7e90.jpg,640,640,Wrinkle,313,522,329,557
IMG_1986_JPG.rf.8e2d321e864cf8ad04cea428a3ed7e90.jpg,640,640,Wrinkle,227,399,245,448
IMG_2568_JPG.rf.ee506537fbc297c8d12fad240d105129.jpg,640,640,Seal-width,277,309,353,354
IMG_2568_JPG.rf.ee506537fbc297c8d12fad240d105129.jpg,640,640,Seal-width,343,255,378,310
IMG_2442_JPG.rf.c7a29992f8355b3df567e7bde1f06e8a.jpg,640,640,Saline-level,422,261,478,291
IMG_1710_JPG.rf.061b626c4476f98895b2c3d8c28b3903.jpg,640,640,Leakage,65,298,192,489
IMG_1797_JPG.rf.a5134ed53aa342a7ef3a5bfc6dfa6796.jpg,640,640,Seal-width,265,423,305,472
IMG_1797_JPG.rf.a5134ed53aa342a7ef3a5bfc6dfa6796.jpg,640,640,Seal-width,224,465,264,494
IMG_1797_JPG.rf.a5134ed53aa342a7ef3a5bfc6dfa6796.jpg,640,640,Foreign_particle,240,123,246,130
IMG_2909_JPG.rf.d66c901e15e4e7eea7919d1a2e5cdc32.jpg,640,640,Seal-width,134,272,204,351
IMG_2909_JPG.rf.d66c901e15e4e7eea7919d1a2e5cdc32.jpg,640,640,Seal-width,192,351,213,431
IMG_2441_JPG.rf.842e6d9836ac920fd13240149defb396.jpg,640,640,Saline-level,190,348,248,377

IMG_2572_JPG.rf.88ea970b5cf250407cf701ae20d67ffc.jpg,640,640,Seal-width,281,327,347,377
IMG_2572_JPG.rf.88ea970b5cf250407cf701ae20d67ffc.jpg,640,640,Seal-width,338,377,367,458
IMG_2572_JPG.rf.88ea970b5cf250407cf701ae20d67ffc.jpg,640,640,Foreign_particle,478,480,488,489
IMG_3970_JPEG.rf.580181e80c58813d2d80aa0c90d43477.jpg,640,640,Saline-level,322,433,490,560
IMG_2451_JPG.rf.27fe0e290df1593db5b9f183bd314b3d.jpg,640,640,Saline-level,211,326,267,353
IMG_1637_JPG.rf.aeaa8de4850ae3ed6ae9cdd4677da5e5.jpg,640,640,Saline-level,145,269,235,405
IMG_1637_JPG.rf.aeaa8de4850ae3ed6ae9cdd4677da5e5.jpg,640,640,Foreign_particle,299,292,304,300
IMG_1637_JPG.rf.aeaa8de4850ae3ed6ae9cdd4677da5e5.jpg,640,640,Foreign_particle,223,347,226,351
IMG_1637_JPG.rf.aeaa8de4850ae3ed6ae9cdd4677da5e5.jpg,640,640,Foreign_particle,160,306,162,310
IMG_1637_JPG.rf.aeaa8de4850ae3ed6ae9cdd4677da5e5.jpg,640,640,Foreign_particle,152,324,154,331
IMG_1637_JPG.rf.aeaa8de4850ae3ed6ae9cdd4677da5e5.jpg,640,640,Foreign_particle,186,382,189,386

IMG_1990_JPG.rf.85b02c893fe5f064e732a0577c7e6b75.jpg,640,640,Wrinkle,218,197,243,239
IMG_2823_JPG.rf.0ad087f890588b46626e96a45334c27c.jpg,640,640,Leakage,186,150,295,221
IMG_2682_JPG.rf.1d9cf624ac9e213088ca89763e16bd44.jpg,640,640,Wrinkle,437,201,459,228
IMG_3972_JPEG.rf.4e152734ad496c327e086503664c2181.jpg,640,640,Saline-level,175,427,341,556
IMG_2595_JPG.rf.5dc2b66e601d837ad05fd3d069a57d51.jpg,640,640,Seal-width,315,330,368,362
IMG_2595_JPG.rf.5dc2b66e601d837ad05fd3d069a57d51.jpg,640,640,Seal-width,295,276,321,329
IMG_1631_JPG.rf.852285a67cc27c2c41a0f5fd8c9b7f28.jpg,640,640,Saline-level,38,328,181,542
IMG_3971_JPEG.rf.770cfd3aae98fcf2126a95e8759873ee.jpg,640,640,Saline-level,326,437,488,563
IMG_2443_JPG.rf.4d2931a9a51a83a565a0505a758b1855.jpg,640,640,Saline-level,420,360,476,392
IMG_2477_JPG.rf.4ae775c9854138b32ca3a27510d92380.jpg,640,640,Saline-level,180,407,299,487
IMG_2477_JPG.rf.4ae775c9854138b32ca3a27510d92380.jpg,640,640,Foreign_particle,181,439,196,458
IMG_2477_JPG.rf.4ae775c9854138b32ca3a27510d92380.jpg,640,640,Foreign_particle,207,420,213,428
IMG_2477_JPG.rf.4ae775c9854138b32ca3a27510d92380.jpg,640,640,Foreign_particle,262,256,267,260
IMG_2477_JPG.rf.4ae775c9854138b32ca3a27510d92380.jpg,640,640,Foreign_particle,199,224,204,230
IMG_2445_JPG.rf.4ae9a2d8cb00f61a892f295c294bdd9b.jpg,640,640,Saline-level,332,302,374,328
IMG_2679_JPG.rf.bcc2ae0e9a567c681c3df5f7c143adf1.jpg,640,640,Foreign_particle,275,455,286,462
IMG_2569_JPG.rf.98d66f9db18fc305f6a9fa5a29abe270.jpg,640,640,Seal-width,286,292,356,337
photo_51_2024-10-16_11-36-37_jpg.rf.df8b825cbfefe29793e3ad2044d1f254.jpg,640,640,Saline-level,262,431,407,540
IMG_1706_JPG.rf.d5a8fcc4de839fe50a4f7db55b2ce56b.jpg,640,640,Leakage,81,311,177,454
IMG_3974_JPEG.rf.c9818a4264b776f0d83d79f418d2c64c.jpg,640,640,Saline-level,187,427,368,565
IMG_2907_JPG.rf.f365d1286833142874100d63ed1d6515.jpg,640,640,Seal-width,443,253,508,302
IMG_2907_JPG.rf.f365d1286833142874100d63ed1d6515.jpg,640,640,Seal-width,432,303,460,397
IMG_3969_JPEG.rf.5ff96201b4cba34bf3b303c5211909b9.jpg,640,640,Leakage,157,446,333,579
IMG_3969_JPEG.rf.5ff96201b4cba34bf3b303c5211909b9.jpg,640,640,Foreign_particle,224,457,237,463
photo_51_2024-10-16_11-36-37_jpg.rf.a3a31b0122b2aaea6438c573e2acb549.jpg,640,640,Saline-level,234,100,379,209
IMG_2485_JPG.rf.3565662e846dd484fea507c5178dcb3c.jpg,640,640,Saline-level,226,420,352,504
IMG_2485_JPG.rf.3565662e846dd484fea507c5178dcb3c.jpg,640,640,Foreign_particle,226,456,241,475
IMG_2485_JPG.rf.3565662e846dd484fea507c5178dcb3c.jpg,640,640,Foreign_particle,250,436,260,441

IMG_1987_JPG.rf.2a899ff7009e88501cadeba7cd410668.jpg,640,640,Wrinkle,176,397,223,413


IMG_1989_JPG.rf.8937ca654956a315932b7e06f18f6deb.jpg,640,640,Wrinkle,412,186,441,240
IMG_2487_JPG.rf.cfb33da033472c5558c9385583a6e0c2.jpg,640,640,Foreign_particle,232,228,238,234
IMG_2487_JPG.rf.cfb33da033472c5558c9385583a6e0c2.jpg,640,640,Foreign_particle,303,260,309,265
IMG_2487_JPG.rf.cfb33da033472c5558c9385583a6e0c2.jpg,640,640,Saline-level,225,425,352,512
IMG_2487_JPG.rf.cfb33da033472c5558c9385583a6e0c2.jpg,640,640,Foreign_particle,250,440,261,446
IMG_2487_JPG.rf.cfb33da033472c5558c9385583a6e0c2.jpg,640,640,Foreign_particle,226,460,240,480
IMG_2682_JPG.rf.7f7a0b89693d07d9c1c4065bfe00f18d.jpg,640,640,Wrinkle,181,201,203,228
IMG_2714_JPG.rf.d40f80b38d3b17aa10b649099efd0009.jpg,640,640,Foreign_particle,144,351,156,369
IMG_2714_JPG.rf.d40f80b38d3b17aa10b649099efd0009.jpg,640,640,Wrinkle,256,367,274,388
IMG_2714_JPG.rf.d40f80b38d3b17aa10b649099efd0009.jpg,640,640,Wrinkle,299,431,313,455
IMG_2799_JPG.rf.728cdde9584a21a71304eb816c06654c.jpg,640,640,Leakage,328,449,452,530
IMG_2486_JPG.rf.ac73c157cd3b1ea64e13af849c78d797.jpg,640,640,Foreign_particle,233,225,238,230
IMG_2486_JPG.rf.ac73c157cd3b1ea64e13af849c78d797.jpg,640,640,Foreign_particle,304,258,310,262
IMG_2486_JPG.rf.ac73c157cd3b1ea64e13af849c78d797.jpg,640,640,Foreign_particle,235,353,249,360
IMG_2486_JPG.rf.ac73c157cd3b1ea64e13af849c78d797.jpg,640,640,Saline-level,227,417,352,503
IMG_2486_JPG.rf.ac73c157cd3b1ea64e13af849c78d797.jpg,640,640,Foreign_particle,252,437,258,441
IMG_2486_JPG.rf.ac73c157cd3b1ea64e13af849c78d797.jpg,640,640,Foreign_particle,295,420,301,427
IMG_2486_JPG.rf.ac73c157cd3b1ea64e13af849c78d797.jpg,640,640,Foreign_particle,228,456,240,474
IMG_2829_JPG.rf.2ac88f14f493f5dd7812cb2be1c24489.jpg,640,640,Leakage,161,125,259,189
IMG_1899_JPG.rf.72b05c52f8aa21dc46b30e61bba70930.jpg,640,640,Foreign_particle,458,458,462,464
IMG_2683_JPG.rf.652810d8570dedadbffc560c2333ea30.jpg,640,640,Foreign_particle,456,353,461,360
IMG_2570_JPG.rf.d60f25b7907162453f6ee478ad337a50.jpg,640,640,Seal-width,292,304,353,347
IMG_2570_JPG.rf.d60f25b7907162453f6ee478ad337a50.jpg,640,640,Seal-width,345,202,378,305
IMG_2570_JPG.rf.d60f25b7907162453f6ee478ad337a50.jpg,640,640,Foreign_particle,493,195,505,204
IMG_2912_JPG.rf.a80aa92537fe34ccb363469669ce48a6.jpg,640,640,Seal-width,408,323,461,362
IMG_2912_JPG.rf.a80aa92537fe34ccb363469669ce48a6.jpg,640,640,Seal-width,401,248,424,322

IMG_1985_JPG.rf.71255e885e17dd06be44217f5ef2b161.jpg,640,640,Wrinkle,255,429,279,453
IMG_1985_JPG.rf.71255e885e17dd06be44217f5ef2b161.jpg,640,640,Wrinkle,313,520,329,554
IMG_2911_JPG.rf.b2156a254779989b2a38478792a99b37.jpg,640,640,Seal-width,403,277,453,315
IMG_2911_JPG.rf.b2156a254779989b2a38478792a99b37.jpg,640,640,Seal-width,394,316,417,388
IMG_1923_JPG.rf.f6952f9fbc7002e7986f7814866d8d70.jpg,640,640,Seal-width,493,494,551,524
IMG_1923_JPG.rf.f6952f9fbc7002e7986f7814866d8d70.jpg,640,640,Seal-width,551,310,587,491
IMG_1799_JPG.rf.01864cdf9698652afaee7ea3b4bbf91c.jpg,640,640,Seal-width,419,283,479,323
IMG_1799_JPG.rf.01864cdf9698652afaee7ea3b4bbf91c.jpg,640,640,Seal-width,471,231,502,283
IMG_1799_JPG.rf.01864cdf9698652afaee7ea3b4bbf91c.jpg,640,640,Foreign_particle,123,256,129,264
photo_53_2024-10-16_11-36-37_jpg.rf.780774b3847b7a8084e922706acb0dce.jpg,640,640,Saline-level,346,472,393,507
IMG_1798_JPG.rf.29cdc35ddf51a19a344f57b992335b31.jpg,640,640,Seal-width,165,336,219,379
IMG_1798_JPG.rf.29cdc35ddf51a19a344f57b992335b31.jpg,640,640,Seal-width,141,379,170,427
IMG_1798_JPG.rf.29cdc35ddf51a19a344f57b992335b31.jpg,640,640,Foreign_particle,510,396,515,405
IMG_2571_JPG.rf.061bc7fc72557ff8fc99287d3fea713b.jpg,640,640,Seal-width,261,272,342,314
IMG_2571_JPG.rf.061bc7fc72557ff8fc99287d3fea713b.jpg,640,640,Seal-width,335,215,367,271
IMG_2571_JPG.rf.061bc7fc72557ff8fc99287d3fea713b.jpg,640,640,Foreign_particle,483,154,490,160
IMG_2911_JPG.rf.932e9240c62916a53104c6b2e4dc8753.jpg,640,640,Seal-width,187,277,237,315
IMG_2911_JPG.rf.932e9240c62916a53104c6b2e4dc8753.jpg,640,640,Seal-width,224,316,247,388
IMG_3973_JPEG.rf.d9a2f09db48c956fb88b902700b09daf.jpg,640,640,Saline-level,265,85,431,212
IMG_2567_JPG.rf.87ef4c9839e9ec155d936e34f5144eda.jpg,640,640,Seal-width,416,347,496,390
IMG_2567_JPG.rf.87ef4c9839e9ec155d936e34f5144eda.jpg,640,640,Seal-width,483,391,515,501
IMG_3967_JPEG.rf.54ea18aa3466c0ebd3fe3b21bbd567ec.jpg,640,640,Saline-level,298,449,475,586
IMG_1705_JPG.rf.d9985fc15fcb754e04806c293382c6ee.jpg,640,640,Leakage,72,307,164,449
IMG_1799_JPG.rf.41cd691504e85989e3602f8d61323adc.jpg,640,640,Seal-width,161,317,221,357
IMG_1799_JPG.rf.41cd691504e85989e3602f8d61323adc.jpg,640,640,Seal-width,138,357,169,409
IMG_1799_JPG.rf.41cd691504e85989e3602f8d61323adc.jpg,640,640,Foreign_particle,512,376,518,384
IMG_2907_JPG.rf.6b732f3656af439de028e5c88e52e2b9.jpg,640,640,Seal-width,132,253,197,302
IMG_2907_JPG.rf.6b732f3656af439de028e5c88e52e2b9.jpg,640,640,Seal-width,180,303,208,397
IMG_2799_JPG.rf.c52ad64f7f22a4351a19b5285cb0e8d2.jpg,640,640,Leakage,188,110,312,191
IMG_1627_JPG.rf.1a33c9b0ac8d56d6f53f63a698c6368d.jpg,640,640,Saline-level,431,146,531,294
IMG_2796_JPG.rf.c0b073927afb9601055d9717f8bb55f3.jpg,640,640,Leakage,184,113,288,184
IMG_1798_JPG.rf.ddccaeec5b353df512d469617ae58ac1.jpg,640,640,Seal-width,165,262,219,305
IMG_1798_JPG.rf.ddccaeec5b353df512d469617ae58ac1.jpg,640,640,Seal-width,141,214,170,262
IMG_1798_JPG.rf.ddccaeec5b353df512d469617ae58ac1.jpg,640,640,Foreign_particle,510,235,515,244
IMG_4008_JPEG.rf.b7474c6d34fb1c8dfec11518d64911f3.jpg,640,640,Wrinkle,452,325,499,356
IMG_2797_JPG.rf.f4d6426a770225cdc428bf46cf399045.jpg,640,640,Leakage,183,108,304,191
IMG_1794_JPG.rf.d7cb21f30492d9fc01515fea6e5fa0fa.jpg,640,640,Seal-width,297,434,328,466
IMG_1794_JPG.rf.d7cb21f30492d9fc01515fea6e5fa0fa.jpg,640,640,Seal-width,240,457,297,486
IMG_1794_JPG.rf.d7cb21f30492d9fc01515fea6e5fa0fa.jpg,640,640,Foreign_particle,261,140,270,147
IMG_2906_JPG.rf.48d8d72a9be53e48217e49ceb37b2917.jpg,640,640,Seal-width,157,244,218,313
IMG_2906_JPG.rf.48d8d72a9be53e48217e49ceb37b2917.jpg,640,640,Seal-width,204,312,221,389
IMG_1983_JPG.rf.d3079ca5585b448ad97345a4df9260c5.jpg,640,640,Wrinkle,283,463,302,496
IMG_1983_JPG.rf.d3079ca5585b448ad97345a4df9260c5.jpg,640,640,Wrinkle,238,387,259,413
IMG_2820_JPG.rf.eab33e2d0bcb8618639409a1fca7a25a.jpg,640,640,Leakage,223,173,301,224
IMG_1725_JPG.rf.53ad65bcbc93f78df98b00e8846165d7.jpg,640,640,Wrinkle,100,492,125,512
IMG_1725_JPG.rf.53ad65bcbc93f78df98b00e8846165d7.jpg,640,640,Leakage,401,348,494,487
IMG_1725_JPG.rf.53ad65bcbc93f78df98b00e8846165d7.jpg,640,640,Wrinkle,418,497,435,520
IMG_1725_JPG.rf.53ad65bcbc93f78df98b00e8846165d7.jpg,640,640,Wrinkle,504,414,521,435
IMG_1725_JPG.rf.53ad65bcbc93f78df98b00e8846165d7.jpg,640,640,Wrinkle,454,503,473,525
IMG_2800_JPG.rf.9ee2e70e64023c9eec5ed29fde499668.jpg,640,640,Leakage,186,112,308,193
IMG_2800_JPG.rf.9ee2e70e64023c9eec5ed29fde499668.jpg,640,640,Leakage,259,307,263,309
IMG_1899_JPG.rf.2899a9933a48b09f55cb0862b7a8e8ae.jpg,640,640,Foreign_particle,458,176,462,182
IMG_2490_JPG.rf.451730c971688aa9a959b58f5265c711.jpg,640,640,Saline-level,170,116,336,228
IMG_2490_JPG.rf.451730c971688aa9a959b58f5265c711.jpg,640,640,Foreign_particle,206,199,211,204
IMG_2490_JPG.rf.451730c971688aa9a959b58f5265c711.jpg,640,640,Foreign_particle,171,156,189,179
IMG_2490_JPG.rf.451730c971688aa9a959b58f5265c711.jpg,640,640,Foreign_particle,178,476,184,481
IMG_2490_JPG.rf.451730c971688aa9a959b58f5265c711.jpg,640,640,Foreign_particle,272,434,277,439
photo_35_2024-10-16_11-36-37_jpg.rf.7372d28bfddbae2d1cefa3c69b2189be.jpg,640,640,Wrinkle,257,350,301,372
IMG_3944_JPEG.rf.f37e194fa67279c20d3f2e15f216d7ff.jpg,640,640,Leakage,35,262,180,444
IMG_2912_JPG.rf.b777bf51bee8e65bd8a49ef484b5b79d.jpg,640,640,Seal-width,179,279,232,318
IMG_2912_JPG.rf.b777bf51bee8e65bd8a49ef484b5b79d.jpg,640,640,Seal-width,216,318,239,392
IMG_4012_JPEG.rf.68ec32ee7a66c976bef69d442fbf79fe.jpg,640,640,Seal-width,157,234,414,427
IMG_2800_JPG.rf.d39a40a5a96db5ed9522530f2877df04.jpg,640,640,Leakage,332,112,454,193
IMG_2800_JPG.rf.d39a40a5a96db5ed9522530f2877df04.jpg,640,640,Leakage,377,307,381,309
IMG_1651_JPG.rf.6faa7752c83b4f0a0be7a35102036cc3.jpg,640,640,Saline-level,197,316,239,346
photo_32_2024-10-16_11-36-37_jpg.rf.9e0ceafa7bf16c5051d1da58f5cec34d.jpg,640,640,Wrinkle,153,302,194,325
photo_32_2024-10-16_11-36-37_jpg.rf.9e0ceafa7bf16c5051d1da58f5cec34d.jpg,640,640,Wrinkle,249,358,284,387
IMG_1693_JPG.rf.a338cfe8b11139b0fffdfede2861baca.jpg,640,640,Foreign_particle,160,202,164,208
IMG_1693_JPG.rf.a338cfe8b11139b0fffdfede2861baca.jpg,640,640,Leakage,296,170,404,333

IMG_2798_JPG.rf.8d5e812d93bac78bc8bd3c0f0af8ea7e.jpg,640,640,Leakage,190,116,296,192
IMG_1832_JPG.rf.d78e4088c66b850c07c6b8379d169a87.jpg,640,640,Seal-width,412,251,470,291
IMG_1832_JPG.rf.d78e4088c66b850c07c6b8379d169a87.jpg,640,640,Seal-width,458,165,488,251
IMG_1801_JPG.rf.77efc50408c420cfc249d2d53d8b9af1.jpg,640,640,Seal-width,159,309,219,355
IMG_1801_JPG.rf.77efc50408c420cfc249d2d53d8b9af1.jpg,640,640,Seal-width,134,355,168,420
IMG_1801_JPG.rf.77efc50408c420cfc249d2d53d8b9af1.jpg,640,640,Foreign_particle,554,381,560,389
IMG_1798_JPG.rf.6848f70138c43b2d4bb9440ae3b374fd.jpg,640,640,Seal-width,421,336,475,379
IMG_1798_JPG.rf.6848f70138c43b2d4bb9440ae3b374fd.jpg,640,640,Seal-width,470,379,499,427
IMG_1798_JPG.rf.6848f70138c43b2d4bb9440ae3b374fd.jpg,640,640,Foreign_particle,125,396,130,405
IMG_1927_JPG.rf.9b86a52e282825bc883fed998847377c.jpg,640,640,Seal-width,79,304,142,385
IMG_1927_JPG.rf.9b86a52e282825bc883fed998847377c.jpg,640,640,Seal-width,75,211,89,301

photo_53_2024-10-16_11-36-37_jpg.rf.bc8bf0fb8c4fc5ead11c2a4e7158fe4d.jpg,640,640,Saline-level,247,472,294,507
